"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSEMBL","ENTREZID"
"8455","5677.02095276401","-0.117680518513638","0.15714874557942","-0.748847966172054","0.453948845452038","0.907072210998874","ENSG00000149256","26011"
"8456","4627.31550268138","-0.0988766108983782","0.132051979229559","-0.748770381748625","0.453995614318535","0.907072210998874","ENSG00000146063","90933"
"8457","589.645920180618","0.136306698284676","0.182048984410472","0.748736383924785","0.454016109490634","0.907072210998874","ENSG00000054277","23596"
"8458","19078.0796304544","0.0994986720575663","0.132915608986974","0.748585307744538","0.454107190227405","0.907072210998874","ENSG00000119335","6418"
"8459","1644.00481543955","-0.107137386537502","0.143121816026907","-0.748574812084273","0.454113518228844","0.907072210998874","ENSG00000119397","11064"
"8460","118.845662271587","0.274925824088813","0.367308020105588","0.748488486610725","0.454165567123628","0.907072210998874","ENSG00000007255","79090"
"8461","553.558395783054","-0.136901051341207","0.182927042310911","-0.748391542397124","0.454224022467789","0.907072210998874","ENSG00000112293","2822"
"8462","366.108775380472","0.155556575050894","0.207858339258123","0.748377840437376","0.45423228480658","0.907072210998874","ENSG00000122694","152007"
"8463","905.271635072543","-0.138351269296326","0.184920827560612","-0.748164882892804","0.454360709983731","0.907072210998874","ENSG00000144747","7110"
"8464","20.2638527755173","-0.632196057900644","0.845230125906638","-0.747957317804447","0.454485902904157","0.907072210998874","ENSG00000285369","640"
"8465","617.307878706412","0.155175763685109","0.207467217592307","0.747953172968484","0.454488403060673","0.907072210998874","ENSG00000093010","1312"
"8466","852.729768666422","0.139988853096388","0.187167449473647","0.747933753919631","0.454500116694163","0.907072210998874","ENSG00000063241","79763"
"8467","20.1580012041762","-0.606476170543364","0.810878486782064","-0.747924849936689","0.454505487662552","0.907072210998874","ENSG00000101958","2742"
"8468","279.283983700108","-0.366622143900972","0.490204341169971","-0.747896567023366","0.454522548425904","0.907072210998874","ENSG00000274891","51112"
"8469","1348.3339031115","0.198806521551819","0.26591060568957","0.747644198080275","0.454674797899697","0.907101092268373","ENSG00000138759","80144"
"8470","4153.44996585878","0.12296141913586","0.164474458513374","0.747601908814679","0.454700313035008","0.907101092268373","ENSG00000198265","9931"
"8471","363.136359392742","-0.185882584805298","0.248650099900561","-0.747566901761291","0.454721435073895","0.907101092268373","ENSG00000143669","1130"
"8472","13.0561571869426","1.41372320480748","1.8911744594957","0.747537170729591","0.454739374178819","0.907101092268373","ENSG00000277858","474381"
"8473","2576.9635452779","-0.106054702587363","0.141896756822836","-0.747407516295642","0.454817609709873","0.907156235785065","ENSG00000118418","9324"
"8474","288.891759903531","0.167959020383354","0.224867844868498","0.746923244991191","0.455109893696353","0.907638249790824","ENSG00000183340","8690"
"8475","2581.19808093853","0.122976632060492","0.164721836183228","0.746571522695386","0.455322243461182","0.907960759286305","ENSG00000141627","54808"
"8476","802.243508678803","0.138849851941502","0.186108285557088","0.746070232853279","0.455624989917497","0.908214479529934","ENSG00000147316","79648"
"8477","8.27218813136123","-1.10256694779204","1.47792957080597","-0.746021305460971","0.455654544946394","0.908214479529934","ENSG00000156414","122402"
"8478","1331.55487478534","-0.115611868622675","0.155003162138064","-0.74586780700446","0.455747274062987","0.908214479529934","ENSG00000125503","54776"
"8479","769.74855104721","0.129442218110985","0.17356456265419","0.745787136103847","0.455796011977614","0.908214479529934","ENSG00000085644","7760"
"8480","3302.29138832279","0.0869695393425004","0.116631563278278","0.745677558440975","0.45586221882074","0.908214479529934","ENSG00000116128","607"
"8481","130.590897127645","0.317452755725033","0.425766640370498","0.745602697874094","0.455907452698854","0.908214479529934","ENSG00000204947","155054"
"8482","171.85921707324","0.224185064194243","0.300699791326062","0.745544462154779","0.455942642896438","0.908214479529934","ENSG00000083817","55659"
"8483","438.767177242262","0.158040849605681","0.211993901275134","0.745497151828766","0.455971232312772","0.908214479529934","ENSG00000165698","11092"
"8484","4333.21939689509","0.087440034153888","0.117320275406006","0.745310508787058","0.456084029695538","0.908214479529934","ENSG00000106462","2146"
"8485","397.973561759447","0.153684745897284","0.206210054842955","0.745282503388725","0.456100956061047","0.908214479529934","ENSG00000189077","83862"
