"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000155962",15.8576205056355,2.15257185944094,0.896717060862208,2.40050284910517,0.0163725632959211,1,"CLIC2"
"ENSG00000213722",12.583228257268,-3.9185974586105,1.63422368343376,-2.39783421225234,0.0164923279161387,1,"DDAH2"
"ENSG00000163793",32.3850860447538,1.78006564383797,0.745715559222072,2.38705713166951,0.0169838517107474,1,"DNAJC5G"
"ENSG00000179938",45.1380040570051,-1.70761719137168,0.722186639268026,-2.36450953053138,0.0180539628234475,1,"GOLGA8J"
"ENSG00000197532",171.304226044713,1.01306469804754,0.430273126701753,2.35446890632738,0.018549195501671,1,"OR6Y1"
"ENSG00000270882",46.77576661656,-2.18119245531797,0.929579382752971,-2.34642946668882,0.0189542533150657,1,"H4C14"
"ENSG00000181418",101.88055186359,1.139058333628,0.487329853230882,2.3373456932226,0.0194212164488714,1,"DDN"
"ENSG00000128918",22.3005934639296,1.77200699831768,0.762188529021815,2.32489329194163,0.0200776667633154,1,"ALDH1A2"
"ENSG00000259305",69.7926137381522,-1.08859714634606,0.468387641951811,-2.32413720782595,0.0201181414117235,1,"ZHX1-C8orf76"
"ENSG00000177144",30.7060780796225,2.40316014962143,1.03844165794939,2.31419852162609,0.0206568350356322,1,"NUDT4B"
"ENSG00000164794",104.070603754833,1.02340359796235,0.442793766680881,2.31124210630524,0.0208194858043174,1,"KCNV1"
"ENSG00000254198",10.7404467046655,5.99379735788137,2.61822222694154,2.28926226972069,0.0220641185130908,1,NA
"ENSG00000260081",83.2259527793016,1.66117629856926,0.732773675638001,2.26697049006698,0.0233920284884069,1,"LOC105373383"
"ENSG00000213780",153.034431833549,1.06571263534181,0.471225634527403,2.26157610549059,0.0237236056892345,1,"GTF2H4"
"ENSG00000232554",21.4567607897596,2.33526090767407,1.03338303083593,2.25982122600274,0.0238323484839007,1,NA
"ENSG00000285417",134.629534115147,1.27771190137999,0.568282559967602,2.2483742972032,0.0245523327176809,1,NA
"ENSG00000270518",144.672196516504,-1.0242356223983,0.457296928248902,-2.23976055627651,0.0251064718549933,1,NA
